test	1	Digikey	1-1579007-6-ND
test	1	Digikey	1-66105-8-ND
test	1	Digikey	166722-1-ND
test	1	Digikey	170365-1-ND
test	1	Digikey	170366-1-ND
test	1	Digikey	281934-2-ND
test	1	Digikey	283-2467-ND
test	1	Digikey	283-2470-ND
test	1	Digikey	283-2473-ND
test	1	Digikey	283-2474-ND
test	1	Digikey	283-2476-ND
test	1	Digikey	283-2477-ND
test	1	Digikey	283-2479-ND
test	1	Digikey	283-2949-ND
test	1	Digikey	283-3066-ND
test	1	Digikey	283-3067-ND
test	1	Digikey	283-3072-ND
test	1	Digikey	283-3445-ND
test	1	Digikey	283-3452-ND
test	1	Digikey	298-1010-ND
test	1	Digikey	298-1011-ND
test	1	Digikey	298-10122-ND
test	1	Digikey	298-10127-ND
test	1	Digikey	298-1017-ND
test	1	Digikey	298-1019-ND
test	1	Digikey	298-1020-ND
test	1	Digikey	298-1021-ND
test	1	Digikey	298-1023-ND
test	1	Digikey	298-1024-ND
test	1	Digikey	298-10245-ND
test	1	Digikey	298-10247-ND
test	1	Digikey	298-10248-ND
test	1	Digikey	298-1025-ND
test	1	Digikey	298-10251-ND
test	1	Digikey	298-10259-ND
test	1	Digikey	298-1027-ND
test	1	Digikey	298-10278-ND
test	1	Digikey	298-10280-ND
test	1	Digikey	298-10281-ND
test	1	Digikey	298-1029-ND
test	1	Digikey	298-1030-ND
test	1	Digikey	298-1031-ND
test	1	Digikey	298-1034-ND
test	1	Digikey	298-1035-ND
test	1	Digikey	298-10356-ND
test	1	Digikey	298-10357-ND
test	1	Digikey	298-10359-ND
test	1	Digikey	298-1036-ND
test	1	Digikey	298-10376-ND
test	1	Digikey	298-10378-ND
test	1	Digikey	298-10380-ND
test	1	Digikey	298-10388-ND
test	1	Digikey	298-1041-ND
test	1	Digikey	298-1043-ND
test	1	Digikey	298-1045-ND
test	1	Digikey	298-1047-ND
test	1	Digikey	298-1049-ND
test	1	Digikey	298-1051-ND
test	1	Digikey	298-1054-ND
test	1	Digikey	298-1056-ND
test	1	Digikey	298-1098-ND
test	1	Digikey	298-1100-ND
test	1	Digikey	298-1101-ND
test	1	Digikey	298-1102-ND
test	1	Digikey	298-1106-ND
test	1	Digikey	298-1116-ND
test	1	Digikey	298-1138-ND
